pergunta_um,pergunta_dois
"Sinto dor / inchaço na frente da orelha direita, mais perceptível quando a boca está aberta, parece que pode ser o topo da mandíbula. Dor aguda na área da orelha também?","O inchaço e a sensibilidade na frente da orelha diminuíram junto com a dor de ouvido, mas ainda estou tendo dificuldade para abrir a mandíbula. Devo ver o médico?"
Eu só preciso saber se uma baixa dose de antidepressivo com Vyvanse (lisdexamfetamina) ajuda a não pegar a depressão quando você sai do Vyvanse (lisdexanfetamina) nos finais de semana.,Estou planejando pular o Vyvanse (lisdexamfetamina) durante os finais de semana. Adicionar algum antidepressivo em dose baixa com Vyvanse ajuda a conter a depressão?
Eu só preciso saber se uma baixa dose de antidepressivo com Vyvanse (lisdexamfetamina) ajuda a não pegar a depressão quando você sai do Vyvanse (lisdexanfetamina) nos finais de semana.,"Eu sinto que estou deprimido na maior parte do tempo. Posso saber se meu Vyvnase, que estou tendo para TDAH, me ajudaria ou preciso tomar um antidepressivo em baixa dosagem?"
Estou grávida de 16 semanas e a pele do lado esquerdo da minha barriga e das costas está sensível e extremamente dolorida quando tocada. Mas não tenho erupção. Por quê?,"Estou tendo dor no lado esquerdo do estômago e nas costas, a área está muito sensível ao toque, gostaria de acrescentar que estou grávida de 16 semanas. Você pode ajudar?"
Estou grávida de 16 semanas e a pele do lado esquerdo da minha barriga e das costas está sensível e extremamente dolorida quando tocada. Mas não tenho erupção. Por quê?,"Minha esposa está grávida de 16 semanas, ela caiu e agora o lado esquerdo da barriga e as costas doem muito. O que devo fazer?"
Estou no colégio. Preciso apostar por volta das 20h para dormir 9 horas. Encontro-me afirmando que até as 23h. O que posso fazer para ir para a cama na hora certa?,"Sendo um estudante do ensino médio, preciso de 9 horas de sono, mas geralmente fico até as 23h, embora deva dormir por volta das 20h. O que devo fazer?"
Estou no colégio. Preciso apostar por volta das 20h para dormir 9 horas. Encontro-me afirmando que até as 23h. O que posso fazer para ir para a cama na hora certa?,"Quantas horas de sono um aluno do ensino médio precisa? Eu geralmente durmo às 23h, mas meu amigo que dorme às 20h, mencionou que precisamos de 9 horas de sono."
"Não tenho certeza, mas a doença de Huntington é uma doença congênita?","Além da doença de Huntington, que outras doenças são conhecidas como doenças congênitas?"
"Não tenho certeza, mas a doença de Huntington é uma doença congênita?",A doença de Huntington está incluída nas doenças congênitas?
"Interessado em ioga, mas não sei o que fazer para me ajudar a relaxar. O que devo fazer?","Estou interessado em ioga, mas não sei qual devo fazer para relaxamento. Você poderia me ajudar?"
"Interessado em ioga, mas não sei o que fazer para me ajudar a relaxar. O que devo fazer?","O ioga está me ajudando com o relaxamento, você poderia me sugerir outras maneiras além dessa?"
Freqüentemente sinto esses estranhos estremecimentos no estômago. Meu estômago meio que balança. Isso me assusta. O que poderia ser?,Eu tenho sentido tremores e tremores no estômago há algum tempo. Estou pirando. O quê está causando isto?
Freqüentemente sinto esses estranhos estremecimentos no estômago. Meu estômago meio que balança. Isso me assusta. O que poderia ser?,"Fui diagnosticado com cólica estomacal e estava tendo tremores e tremores no estômago, foram prescritos medicamentos pelo médico. Em quantos dias, eu me sentiria normal?"
"Eu me piquei em uma roseira nocaute na sexta-feira passada. O inchaço diminuiu um pouco, mas ainda dói / coça em dois pontos. Está infectado?","Eu tinha me picado em uma roseira em dois pontos, o inchaço diminuiu, mas ainda dói e coça. Eu sei, não está infectado, mas o que devo fazer?"
"Eu me piquei em uma roseira nocaute na sexta-feira passada. O inchaço diminuiu um pouco, mas ainda dói / coça em dois pontos. Está infectado?",Tenho dor e coceira em dois pontos. Isso significa que estou infectado? Eu os sustentei enquanto me picava em um arbusto destruído na sexta-feira passada. Queria acrescentar que o inchaço diminuiu.
"Ir de 40 mg de Nexium para 20 mg de Nexium e, em seguida, 10 mg de granuéis de Nexium é uma boa maneira de desmamar? Ouvi dizer que uma parada repentina pode resultar em uma recuperação severa.","Tenho gastrite severa, meu médico aumentou minha dose de Nexium primeiro de grânulos de 10 mg para 20 mg de Nexium e depois para 40 mg de Nexium. Ainda estou com azia, quanto tempo levaria para lançar todos os seus efeitos? Qualquer remédio doméstico?"
"Ir de 40 mg de Nexium para 20 mg de Nexium e, em seguida, 10 mg de granuéis de Nexium é uma boa maneira de desmamar? Ouvi dizer que uma parada repentina pode resultar em uma recuperação severa.",Meu médico aconselhou diminuir meu Nexium de 40 mg para 20 mg e depois para 10 mg de granulado de Nexium. É uma boa maneira de livrar-se do Nexium? Isso impedirá qualquer recuperação severa?
É normal que jovens de 18 anos tomem termogênicos?,Eu tenho ouvido muitas pessoas de 18 anos tomando termogênicos. Você poderia me dizer o que queremos dizer com termogênica?
É normal que jovens de 18 anos tomem termogênicos?,"Posso saber, um jovem de 18 anos pode tomar termogênicos?"
Está tudo bem para a mamãe amamentar enquanto toma prednisona?,"Além da prednisona, que outros medicamentos são contestados durante a amamentação?"
Está tudo bem para a mamãe amamentar enquanto toma prednisona?,Pode-se amamentar enquanto toma prednisona? Minha mãe está perguntando.
"É possível interromper o ssri que você está tomando um dia e tendo se recuperado totalmente do TOC, sem a necessidade de remédios novamente?","O SSRI pode tratar completamente o TOC, de modo que você não precise tomá-lo no futuro?"
"É possível interromper o ssri que você está tomando um dia e tendo se recuperado totalmente do TOC, sem a necessidade de remédios novamente?","Estou tomando SSRI, mas ainda tenho sintomas de TOC e me sinto muito ansioso. O que fazer?"
É possível reverter a atrofia da pele causada pelo uso excessivo de esteróides tópicos?,Você pode me sugerir maneiras de reverter a atrofia da pele causada por esteróides tópicos. É possível?
É possível reverter a atrofia da pele causada pelo uso excessivo de esteróides tópicos?,Meu amigo tem atrofia de pele. Você acha que os esteróides tópicos podem ajudá-lo?
É seguro tomar óleo de peixe e lisinopril juntos?,"Estou tomando lisinopril, posso tomar óleo de peixe com lisnopril juntos?"
É seguro tomar óleo de peixe e lisinopril juntos?,Meu médico me aconselhou lisnopril e óleo de peixe para a pressão arterial. Você tem mais sugestões?
É seguro tomar Tylenol (acetaminofeno) Cold Multi Symptom Nighttime e 10mg de melatonina?,"Estou resfriado, mas geralmente tomo 10 mg de melatonina para dormir. Posso tomar Tylenol (paracetamol) frio multissintoma à noite junto com ele?"
É seguro tomar Tylenol (acetaminofeno) Cold Multi Symptom Nighttime e 10mg de melatonina?,"Não consigo dormir, sinto que tenho o nariz congestionado. Eu já tomei Tylenol (paracetamol) frio multissintoma noturno junto com melatonina, mas ainda sem efeito. Qualquer conselho?"
É levaquin (levofloxacina) para diverticulis?,O médico prescreve levaquin (levofloxacina) para diverticulite?
É levaquin (levofloxacina) para diverticulis?,Estou lidando com diverticulite e foi-me prescrito levaquin (levofloxacina). Você pode sugerir alguns remédios caseiros?
"Eu fumo e bebo álcool, meu esperma é saudável? Pode durar 7 dias dentro do útero?",Fumar e beber álcool pode afetar a capacidade do esperma de permanecer viável dentro do útero por 7 dias?
"Eu fumo e bebo álcool, meu esperma é saudável? Pode durar 7 dias dentro do útero?",Eu geralmente fumo e bebo álcool. Meu esperma é saudável o suficiente para durar 7 dias ou mais dentro do útero?
Existe algum alimento que afeta o volume de ejaculação do sêmen?,Você poderia me informar sobre alguns alimentos que podem aumentar o volume de ejeção do sêmen?
Existe algum alimento que afeta o volume de ejaculação do sêmen?,"Estou comendo muita comida saudável, mas ainda assim meu volume de ejeção de sêmen está baixo. Há algum medicamento para melhorá-lo?"
Existe alguma injeção que eu possa tomar anualmente que reduza minha reação à hera venenosa? Perguntei à enfermeira do meu médico e ela disse que nunca tinha ouvido falar de tal coisa.,"Costumo pegar hera venenosa, há alguma injeção disponível para contra-atacar? A enfermeira do meu médico disse que não."
Existe alguma injeção que eu possa tomar anualmente que reduza minha reação à hera venenosa? Perguntei à enfermeira do meu médico e ela disse que nunca tinha ouvido falar de tal coisa.,"Recentemente, recebi uma injeção da enfermeira do meu médico. Agora estou comendo ivy? Eles estão relacionados?"
"Eu golpeei meu dedo enquanto malharia. Se eu deixar pra lá, ele vai voltar ao normal? E qual é o prazo?",Precisamos de algumas medidas ativas para o dedo arrancado?
"Eu golpeei meu dedo enquanto malharia. Se eu deixar pra lá, ele vai voltar ao normal? E qual é o prazo?",Eu bati meu dedo acidentalmente enquanto malharia. Qual é o prazo normal para que fique normal?
Whey protein é ruim para homens com queda de cabelo endogênica?,Estou tendo queda de cabelo endogênica. Posso tomar proteína de soro de leite? É ruim?
Whey protein é ruim para homens com queda de cabelo endogênica?,Meu amigo está tendo queda de cabelo endogênica. Ele pode tomar whey protein para aumentar a força do cabelo?
"É seguro tomar 20mg de Zyrtec (cetirizina) diariamente? Eu tomo de manhã, mas 12 horas depois estou sofrendo. Se eu não tomar outro à noite, não durmo.",Eu não consigo dormir Normalmente tomo 20 mg de Zyretc (cetrizina) de manhã. Posso tomar outra dose após 12 horas para dormir?
"É seguro tomar 20mg de Zyrtec (cetirizina) diariamente? Eu tomo de manhã, mas 12 horas depois estou sofrendo. Se eu não tomar outro à noite, não durmo.",Minha mãe está tomando Zyretc (cetrizina) 20 mg uma vez ao dia. Ela mencionou que sentia sono o tempo todo. É seguro interromper a medicação?
Tomei 20mg de Prozac (fluoxetina) por 4 dias. Eu estive fora disso por 3 dias. Quanto tempo leva para sair do meu sistema?,"Nos últimos 3 dias, não tomei Prozac (flouxetina) 20 mg, que havia tomado anteriormente por 4 dias. Você acha que está fora do meu sistema? Quanto tempo leva para sair do sistema?"
Tomei 20mg de Prozac (fluoxetina) por 4 dias. Eu estive fora disso por 3 dias. Quanto tempo leva para sair do meu sistema?,"Fui prescrito 20 mg de Prozac (fluoxetina) por 4 dias, mas acho que tomei 3 comprimidos de uma vez. Você acha que o vômito auto-induzido pode me ajudar a tirá-lo do meu sistema?"
Eu tirei minhas amígdalas e meus gânglios linfáticos parecem estar muito inchados pode ser de alergias eu recebo muita drenagem?,As alergias podem causar inchaço dos gânglios linfáticos e amígdalas? Também estou tendo muita drenagem.
Eu tirei minhas amígdalas e meus gânglios linfáticos parecem estar muito inchados pode ser de alergias eu recebo muita drenagem?,Tenho alergias sazonais e atualmente tenho drenagem nasal junto com amígdalas e gânglios linfáticos inchados. Você poderia sugerir alguns remédios?
Tive garganta inchada com manchas brancas sem febre sem dor. Por cinco dias. Dor facial e agora diarreia. Você acha que isso é infecção na garganta?,"Fui diagnosticado com garganta inflamada com sintomas como dor de garganta, febre e garganta inchada associada a manchas brancas. Pode causar diarreia e dor facial também?"
Tive garganta inchada com manchas brancas sem febre sem dor. Por cinco dias. Dor facial e agora diarreia. Você acha que isso é infecção na garganta?,"Meus sintomas são garganta inchada com manchas brancas, sem febre e dor junto com dor facial e diarreia. Esses sintomas estão associados a infecções na garganta?"
Usei spray nasal e tomei Claritin e mucinex (guaifenesina). há algo que eu possa fazer para provar de novo?,"Estou perdendo o paladar. Já tinha usado sprays nasais, Claritin e até mucinex (guaifenesina) mas ainda não adiantou. Você poderia me sugerir mais medidas?"
Usei spray nasal e tomei Claritin e mucinex (guaifenesina). há algo que eu possa fazer para provar de novo?,"Estou tendo congestão nasal, provavelmente sinusite, meu médico prescreveu spray nasal para mim, Claritin e mucinex (guaifenesina). Você poderia me informar, o que posso tomar como febre, meu corpo está quente?"
"Eu estava tomando tamazepam 30mg para dormir e mal funcionou, eles agora me mudaram para ambien que não funciona para mim de jeito nenhum. Por anos eu tirei?","Eu tive problemas de sono e foi prescrito tamazepam 30 mg e, em seguida, mudei para ambien recentemente. Estou tendo náuseas e tonturas. Isso é normal?"
"Eu estava tomando tamazepam 30mg para dormir e mal funcionou, eles agora me mudaram para ambien que não funciona para mim de jeito nenhum. Por anos eu tirei?","Tenho problemas de sono, costumava tomar Tamazepam 30 mg há alguns anos, que mal fazia efeito para mim, agora os médicos mudaram-me para ambien, que não funciona de todo. O que devo fazer?"
"Acabei de fazer uma operação na hérnia de disco 14/15 e ainda os mesmos sintomas na perna esquerda de antes da op i.E. Sensação de dormência e sucata, isso é normal?",Meu médico diz que a operação de hérnia de disco corrige sintomas como dormência e sensação de sucata. Ele esta certo?
"Acabei de fazer uma operação na hérnia de disco 14/15 e ainda os mesmos sintomas na perna esquerda de antes da op i.E. Sensação de dormência e sucata, isso é normal?","Pós-operatório de hérnia de disco 14/15, mas ainda estou tendo os mesmos sintomas, ou seja, dormência e sensação de sucata. Estou preocupada, não acho normal. Ajude-me?"
"Ligeira dormência no lado esquerdo do rosto foi diagnosticada com bellpsss, mas não foi verificada para AVC. Ela está com medo e quer saber o que fazer?",Disseram-me que a dormência do lado esquerdo do rosto está associada à paralisia dos sinos e até mesmo ao derrame. Você poderia me informar sobre outros sintomas acima de dois?
"Ligeira dormência no lado esquerdo do rosto foi diagnosticada com bellpsss, mas não foi verificada para AVC. Ela está com medo e quer saber o que fazer?","Minha amiga foi diagnosticada com paralisia de sino por causa de dormência no lado esquerdo do rosto, ela está preocupada, pois acha que pode ser um derrame? O que ela pode fazer agora?"
Cólicas abdominais inferiores antes de evacuar. Por que isso acontece?,"Estou tendo cólicas abdominais inferiores, mas estou passando fezes normalmente. Isso está acontecendo devido à gravidez?"
Cólicas abdominais inferiores antes de evacuar. Por que isso acontece?,Por que alguém tem cólicas abdominais antes de evacuar?
"Linfócitos baixos por anos no hemograma completo, tudo mais ok, 2 cts torácicos separados por 14 meses, ambos mostram os mesmos nódulos L ligeiramente aumentados, alguns bilat, abaixo de 2 cms, diagnóstico?","Você poderia me ajudar com o diagnóstico? Eu tenho linfócitos baixos há anos no hemograma completo, 2 radiografias de tórax feitas com 14 meses de intervalo mostraram linfonodos ligeiramente aumentados abaixo de 2 cm."
"Linfócitos baixos por anos no hemograma completo, tudo mais ok, 2 cts torácicos separados por 14 meses, ambos mostram os mesmos nódulos L ligeiramente aumentados, alguns bilat, abaixo de 2 cms, diagnóstico?","Olá doutor. Tenho baixo nível de linfócitos, fiz um raio-x de tórax que revelou linfonodos levemente aumentados. Posso saber quando devo fazer um raio-X repetido para comparação?"
Pode ser que uma criança tenha câncer se os pais tivessem um?,Uma criança pode ter câncer se os pais também tiverem?
Pode ser que uma criança tenha câncer se os pais tivessem um?,"Meu filho tem câncer, os pais podem pegá-lo do filho?"
"Meu filho de 2 anos de idade recebeu Cefdinir para garganta muito vermelha, mas teste de estreptococos negativo, dois irmãos tiveram estreptococos. 3 dias depois, está com febre. Voltar para o dr?","Devo ver o médico novamente? Meu filho de 2 anos a quem foi prescrito cefdinir para garganta vermelha e estreptococos negativo desenvolveu febre 3 dias depois, seus dois irmãos foram diagnosticados com estreptococos."
"Meu filho de 2 anos de idade recebeu Cefdinir para garganta muito vermelha, mas teste de estreptococos negativo, dois irmãos tiveram estreptococos. 3 dias depois, está com febre. Voltar para o dr?","O médico prescreveu cefdinir para meu filho de 2 anos, que tem estreptococo positivo junto com garganta vermelha e febre nos últimos 3 dias. Seus irmãos estão tendo os mesmos sintomas, devo dar cefdinir a eles também?"
"Meu filho de 4 anos engoliu cerca de 10 mg de palete de matar ratos, fiz ele vomitar por coceira com o dedo na boca e ele vomitou, o que devo fazer a seguir.?","Preciso de ajuda, meu filho de 4 anos engoliu 10mg de pastilha de matar ratos, embora eu o tenha feito vomitar com coceira na garganta, o que devo fazer a seguir?"
"Meu filho de 4 anos engoliu cerca de 10 mg de palete de matar ratos, fiz ele vomitar por coceira com o dedo na boca e ele vomitou, o que devo fazer a seguir.?",Meu filho de 4 anos engoliu cerca de 10 mg de pellet matador de ratos. Será que fazê-lo vomitar irritando a garganta com o dedo ajudará a expulsar a bolinha?
"My5yr old teve uma cirurgia dentária sob anestesia geral. Ele já havia versado antes e o Dr. disse que esqueceria tudo, ele se lembrava de tudo, por que?",Eu queria perguntar se o médico coloca o paciente sob anestesia geral até para cirurgia dentária? Meu filho de 5 anos está vencido por isso.
"My5yr old teve uma cirurgia dentária sob anestesia geral. Ele já havia versado antes e o Dr. disse que esqueceria tudo, ele se lembrava de tudo, por que?","Meu filho de 5 anos tem problemas dentários e foi submetido a uma cirurgia sob anestesia geral. O Dr. disse, a criança vai esquecer tudo o que lembra daquele procedimento. É possível?"
"Meu amigo de 92 anos sofre de artrite no joelho e tornozelo. Ela está tomando xeralto 15mg, o uso de gel de arnica para a dor interfere neste anticoagulante? Obrigado","Tenho 92 anos, estou tomando xeralto 15mg e sofrendo de artrite no joelho e no tornozelo. Tentei gel de arnica para dor, mas não está ajudando. Devo ir ao médico?"
"Meu amigo de 92 anos sofre de artrite no joelho e tornozelo. Ela está tomando xeralto 15mg, o uso de gel de arnica para a dor interfere neste anticoagulante? Obrigado","Minha amiga de 92 anos está tomando xeralto 15mg para diluir o sangue, ela também está lidando com artrite de joelho e tornozelo. O gel de arnica pode interferir na medicação dela?"
"Minha asma disparou com 2mg de abuterol e singulair (montelucaste). Tenho congestão no peito, o que posso tomar sem prescrição para congestão?","Minha asma teve um surto recentemente, estou atualmente tomando 2 mg de abuterol e singulair (montelucaste). Você poderia me prescrever algum medicamento OTC para algum alívio?"
"Minha asma disparou com 2mg de abuterol e singulair (montelucaste). Tenho congestão no peito, o que posso tomar sem prescrição para congestão?","Meu médico me prescreveu 2 mg de abuterol e singulair (montelucaste) porque minha asma havia piorado e os medicamentos OTC não estavam me ajudando. Posso saber, em quantos dias, posso esperar me sentir melhor?"
"Meu pai tem pressão alta, colesterol e diabetes ele toma muito remédio estou com muito medo dele o que ele deve fazer?","Estou preocupada com meu pai, ele tem pressão alta, colesterol alto e diabetes. Como posso ajudá-lo? Ele está tomando medicamentos."
"Meu pai tem pressão alta, colesterol e diabetes ele toma muito remédio estou com muito medo dele o que ele deve fazer?","Tenho pressão alta, coletesrol e até diabetes. tomando medicamentos para isso. Quais são minhas chances de doença cardíaca?"
"Meu pai tem nsclc estágio 4, quais testes ele normalmente deve fazer para verificar o progresso / regressão? E com que freqüência.",Meu pai foi diagnosticado com nsclc de estágio 4 e pediu para fazer testes a cada 4 meses para verificar o progresso. Quais são as chances dele?
"Meu pai tem nsclc estágio 4, quais testes ele normalmente deve fazer para verificar o progresso / regressão? E com que freqüência.",A quais testes alguém deve ser submetido se for diagnosticado com nsclc estágio 5? Com que frequência devemos executá-los para verificar seu progresso / regressão? Meu pai tem.
"Meu D está apresentando sangue no final das fezes e no tecido. 3º dia consecutivo, mas apenas pela manhã bm! Marque uma consulta de GP por 5 dias, é cedo o suficiente?","Tenho consulta com o clínico geral em 5 dias, pois My D tem experimentado sangue nas fezes e no tecido nos últimos 5 dias durante a evacuação matinal. Esperar 5 dias é uma boa ideia?"
"Meu D está apresentando sangue no final das fezes e no tecido. 3º dia consecutivo, mas apenas pela manhã bm! Marque uma consulta de GP por 5 dias, é cedo o suficiente?","Tenho sentido sangue nas fezes nos últimos 5 dias. Visitei meu médico há 3 dias, que disse que precisava fazer o teste. Eu deveria estar preocupado?"
"Meu marido e eu fizemos sexo sem proteção e ele vem. Dentro de mim, ele me disse para pular para evitar que o espermatozoide penetre no óvulo, isso é verdade?",O pulo após a relação sexual pode impedir a penetração de espermatozoides na célula-ovo? Meu marido acha que sim.
"Meu marido e eu fizemos sexo sem proteção e ele vem. Dentro de mim, ele me disse para pular para evitar que o espermatozoide penetre no óvulo, isso é verdade?","Eu queria saber, se eu e meu marido pulamos diariamente, isso pode aumentar a fertilidade de seus espermatozoides e meus óvulos?"
"Meu reumatologista disse 'se um paciente tem lúpus, a prednisona não funciona'. Por que isso?","Além da prednisona, quais são as outras opções para o lúpus? Tenho consulta com meu reumatologista em breve."
"Meu reumatologista disse 'se um paciente tem lúpus, a prednisona não funciona'. Por que isso?","Tenho lúpus, meu reumatologista me disse que a prednisona não funciona no meu caso. Você poderia me educar por quê? Quais são minhas chances?"
"Meu filho estava no pronto-socorro ontem à noite para uma reação ao seu Adderall depois que lhe deram Xanax (alprazolam) por volta das 11h30 na noite passada, ele viu coisas?","Poderia ajudar por favor? Foi prescrito Adderall ao meu filho, ele teve uma reação a isso, levamos ele para o pronto-socorro, ele receitou Xanax (Alprazolam) por volta das 11h30 da noite, agora ele tá vendo coisas?"
"Meu filho estava no pronto-socorro ontem à noite para uma reação ao seu Adderall depois que lhe deram Xanax (alprazolam) por volta das 11h30 na noite passada, ele viu coisas?","Eu vejo coisas. Foi-me prescrito Xanax (Aprazolam) e, conforme aconselhado, tomei Adderall às 11:30, mas desenvolvi uma reacção alérgica depois disso. Devo ir ao pronto-socorro?"
"Meu nível de vitamina d é 20 ... e tomar suplemento de vitamina d me dá cãibras musculares horríveis, mesmo em pequenas doses de 400 ... devo parar de tomar vitamina d?","Eu geralmente tenho fortes cãibras musculares depois de tomar vitamina d, mesmo uma dose de 400 me dá cãibras, mas meu nível de vitamina D é 20. Devo interromper o suplemento?"
"Meu nível de vitamina d é 20 ... e tomar suplemento de vitamina d me dá cãibras musculares horríveis, mesmo em pequenas doses de 400 ... devo parar de tomar vitamina d?",Meu amigo tem nível de vitamina D de 20 e foi aconselhado a tomar um suplemento de vitamina D. As pessoas me dizem que causa cãibras musculares. É verdade?
Notou pequenos caroços pretos e roxos sob o prepúcio do pênis e um na cabeça do pênis - (este já estava presente antes do sexo). Podem ser verrugas genitais?,As verrugas genitais se apresentam como pequenos caroços pretos e roxos no prepúcio e na cabeça do pênis?
Notou pequenos caroços pretos e roxos sob o prepúcio do pênis e um na cabeça do pênis - (este já estava presente antes do sexo). Podem ser verrugas genitais?,"Teste negativo para DST / DST, mas tem pequenos caroços roxos pretos no prepúcio e na cabeça do pênis. O que poderia ser?"
"Filha de um ano chorando para amamentar à noite. Come bem os sólidos leves. Não beber leite de mamadeira. Me espera sempre perto dela, senão ela chora?","Minha filha de um ano sempre quer que eu dê de mamar para ela, mesmo à noite, a menos que ela chore. O que eu posso fazer?"
"Filha de um ano chorando para amamentar à noite. Come bem os sólidos leves. Não beber leite de mamadeira. Me espera sempre perto dela, senão ela chora?","O que é melhor para uma criança de 1 ano, leite materno ou leite de mamadeira?"
"Na segunda dose de depoimento, isso pode fazer seus seios doerem? Fique dolorido, ele também pode escurecer os mamilos?","Além da dor nos seios e do escurecimento dos mamilos, quais são os outros efeitos colaterais das injeções de depuração?"
"Na segunda dose de depoimento, isso pode fazer seus seios doerem? Fique dolorido, ele também pode escurecer os mamilos?",As injeções de depuração podem escurecer seus mamilos e fazer seus seios doerem?
"Do nada, meu coração vai sentir essa dor. Isso realmente dói. Por quê?",Estou tendo dores no peito e às vezes aparecem do nada. Você pode sugerir alguma medida para amenizá-lo?
"Do nada, meu coração vai sentir essa dor. Isso realmente dói. Por quê?","Às vezes eu sinto dor no peito do nada, qual poderia ser a razão?"
Período de cinco dias de atraso quando devo descansar a gravidez?,"Estou preocupada, estou 5 dias atrasada para a menstruação, quando devo fazer o teste de gravidez?"
Período de cinco dias de atraso quando devo descansar a gravidez?,Minha menstruação atrasou 5 dias e o teste de gravidez deu negativo. Devo ir ao médico?
Por favor ajude! como é chamado o procedimento cirúrgico que remove o crescimento ósseo eu sei que a primeira palavra é alveo?,Você poderia me informar sobre o procedimento cirúrgico que auxilia na remoção do crescimento ósseo? É algo com alevo?
Por favor ajude! como é chamado o procedimento cirúrgico que remove o crescimento ósseo eu sei que a primeira palavra é alveo?,"Tive procedimento cirúrgico para retirada de crescimento ósseo, o nome do procedimento começava com alevo algo. Minha pergunta é quanto tempo vou demorar para me recuperar?"
Devo jogar fora meus chapéus para evitar a reinfecção de tinea capitis? O fungo pode ficar no tecido do chapéu?,"Tenho tinea capitis recorrente. Eu também uso muito meu chapéu e acho que isso está causando isso. Você acha que o fungo pode ficar tanto tempo no tecido do chapéu? Se sim, devo jogar meu chapéu?"
Devo jogar fora meus chapéus para evitar a reinfecção de tinea capitis? O fungo pode ficar no tecido do chapéu?,"Eu joguei meu chapéu fora, pois acho que fungos que ficaram no tecido do chapéu estavam causando tinea capitis recorrente. Você pode me sugerir alguns remédios caseiros?"
Parar de tomar a pílula anticoncepcional após 8 anos de uso. Quanto tempo levará até que eu esteja totalmente natural com meu ciclo novamente? Minha acne vai voltar?,"Estou tendo problemas de acne nos últimos 8 anos. Meus ciclos são regulares. O médico me aconselhou a tomar comprimidos para problemas de acne. Eu quero saber, se eu começar com os comprimidos, isso atrapalhará meus ciclos?"
Parar de tomar a pílula anticoncepcional após 8 anos de uso. Quanto tempo levará até que eu esteja totalmente natural com meu ciclo novamente? Minha acne vai voltar?,"Eu estava tomando pílulas anticoncepcionais nos últimos 8 anos. Agora eu quero pará-los, posso saber, quando meus ciclos podem ser regulares novamente? Antes de começar com as pílulas, eu estava lidando com problemas de acne. A acne voltará novamente?"
Sintomas de artrite na coluna vertebral?,Fui diagnosticado com artrite na coluna. O que posso fazer para diminuir seus sintomas?
Sintomas de artrite na coluna vertebral?,Quais são os sintomas da artrite da coluna?
"Os sintomas de catapora progressiva ocorrem no corpo, tratamento?",Você poderia me ensinar sobre os sintomas da catapora no corpo?
"Os sintomas de catapora progressiva ocorrem no corpo, tratamento?",Tenho sintomas de catapora que está afetando meu corpo. Você poderia sugerir algum tratamento?
Acho que inflamai um pouco o tecido mamário por examiná-los com muita força. Isso poderia causar um aumento do linfonodo na área?,O autoexame pode causar aumento do linfonodo? Acho que inflamai o tecido mamário após fazer o autoexame.
Acho que inflamai um pouco o tecido mamário por examiná-los com muita força. Isso poderia causar um aumento do linfonodo na área?,Eu tenho tecidos mamários inflamados junto com linfonodos aumentados. Eu tenho câncer? Sem caroços no autoexame.
"Saúde total ......... ,,,, estou tendo mais rigidez nas costas ,,,,,, perda de peso ,,,,, lábios grossos .............","Estou tendo rigidez na parte inferior das costas, perda de peso e lábios grossos. O que devo fazer?"
"Saúde total ......... ,,,, estou tendo mais rigidez nas costas ,,,,,, perda de peso ,,,,, lábios grossos .............","Estou preocupado com o fato de que minha rigidez na parte inferior das costas, perda de peso e lábios grossos indicam uma doença. Eu estou certo?"
"Ttc fr 1 ano após o molar. Esperma normal, norma hsg, tsh-2,85, estrodiol-20,8fsh-9,68, lh-5,63prolactina-24,1amh-0,62afc-3.resultado normal? Qual é a próxima etapa? 28 anos","Eu sou mulher de 28 anos tentando engravidar no último ano. Meus resultados de teste estão seguindo- espermatozóides normais, hsg normal, tsh-2,85, estrodiol-20,8, fsh-9,68, lh-5,63, prolactina-24,1, amh-0,62, afc-0,3. Esses resultados são normais?"
"Ttc fr 1 ano após o molar. Esperma normal, norma hsg, tsh-2,85, estrodiol-20,8fsh-9,68, lh-5,63prolactina-24,1amh-0,62afc-3.resultado normal? Qual é a próxima etapa? 28 anos","Os resultados do teste da minha irmã de 28 anos são os seguintes - espermatozoides normais, hsg normal, tsh-2,85, estrodiol-20,8, fsh-9,68, lh-5,63, prolactina-24,1, amh-0,62, afc-0,3. Ela havia se submetido a esses testes, pois estava tentando engravidar no último ano, mas sem sucesso. O médico dela aconselhou clomidina, posso saber, em quanto tempo ela começaria a ovular novamente?"
"A ultrassonografia mostra glândula aumentada com pelo menos 3 nódulos, sendo o maior 3,6 CM * 3,2 cm. o nódulo é sólido com vascularização aumentada. Diagnóstico?","Meu relatório de ultrassom mencionou glândula aumentada com 3 nódulos, sendo o maior 3,6 CM * 3,2 CM com vascularização aumentada. O câncer é meu diagnóstico?"
"A ultrassonografia mostra glândula aumentada com pelo menos 3 nódulos, sendo o maior 3,6 CM * 3,2 cm. o nódulo é sólido com vascularização aumentada. Diagnóstico?","Que diagnóstico você pode deduzir do relatório de ultrassom mencionando glândula enrugada com pelo menos 3 nódulos, sendo o maior 3,6 x 3,2 cm?"
"US = Espessamento difuso + edema de gastrocnemo. MD disse que está tudo bem, gelo. Isso é verdade? A perna está doendo muito há meses. Agora manco após> 10 minutos de caminhada","Estou tendo dores nas pernas e manco, mesmo depois de uma caminhada de 10 minutos. A US revelou espessamento difuso e edema do gastrocenêmio. Estou congelando a região, tenho uma consulta com meu médico no próximo mês. Eu preciso de cirurgia?"
